date,EUR-OPEN,EUR-HIGH,EUR-LOW,USD-OPEN,USD-HIGH,USD-LOW,GBP-OPEN,GBP-HIGH,GBP-LOW,JPY-OPEN,JPY-HIGH,JPY-LOW,JPY
2010.3.8,1545.53,1553.97,1539.29,1137,1137,1130.9,1716.2,1724.08,1702.15,12.5318,12.5739,12.4906,12.5464
2010.3.9,1542.12,1547.97,1535.5,1131.11,1136.7,1129.8,1704.83,1706.25,1694.08,12.5263,12.6576,12.5075,12.6178
2010.3.10,1541.7,1545.57,1531.64,1133.97,1136.07,1128.57,1699.72,1704.75,1681.95,12.5956,12.637,12.4172,12.4787
2010.3.11,1541.67,1552.75,1535.98,1130.33,1136.3,1127,1690.6,1709.37,1684.83,12.4749,12.5983,12.4376,12.5122
2010.3.12,1547.58,1557.72,1543.31,1131.71,1134.11,1126.54,1704.08,1718.23,1695.12,12.5011,12.5291,12.3622,12.4797
2010.3.15,1554.16,1562.66,1547.12,1126.9,1137,1126.8,1712.02,1726.91,1703.72,12.4402,12.5644,12.4082,12.5332
2010.3.16,1549.99,1563.91,1544.91,1133.5,1135.8,1130.4,1706.22,1731.24,1697.3,12.5271,12.602,12.4867,12.5664
2010.3.17,1561.4,1563.74,1547.1,1131,1133.5,1127.8,1729.24,1737.12,1714.93,12.5651,12.5797,12.4342,12.5012
2010.3.18,1548.69,1555.45,1536.8,1130.9,1135,1127.4,1727.34,1739.07,1721.46,12.4826,12.6392,12.4573,12.5523
2010.3.19,1542.15,1545.08,1530,1134.59,1134.91,1129.8,1727.83,1731.09,1698.9,12.5426,12.559,12.484,12.5203
2010.3.22,1533.05,1541.04,1528.5,1134.1,1138.3,1134,1699.12,1715.76,1695.15,12.5188,12.6441,12.5041,12.6007
2010.3.23,1539.62,1542.4,1531.72,1130.4,1137.5,1130.3,1715.17,1716.84,1701.79,12.5999,12.6184,12.5058,12.5678
2010.3.24,1532.92,1535.16,1512.44,1134.9,1139.2,1134.7,1708.09,1710.57,1688.67,12.5608,12.5834,12.3025,12.338
2010.3.25,1513.92,1529.51,1513.46,1138.1,1143.9,1138,1690.72,1712.44,1690.26,12.3239,12.4495,12.2854,12.3273
2010.3.26,1516.63,1529.45,1515.26,1143.9,1145.51,1138.9,1691.75,1701.71,1685.86,12.3252,12.3885,12.2501,12.3135
2010.3.29,1534.71,1536.25,1524.3,1139.4,1142.4,1134.4,1700.97,1705.63,1692.77,12.3134,12.3686,12.2372,12.283
2010.3.30,1529.75,1532.63,1514.46,1128.9,1133.1,1128.9,1700.34,1710.81,1690.38,12.265,12.2963,12.1462,12.193
2010.3.31,1516.72,1534.08,1514.74,1133,1135.8,1130.9,1703.85,1721.57,1701.44,12.1751,12.205,12.0777,12.12
2010.4.1,1528.95,1531.22,1515.44,1129.95,1130.95,1125.25,1718.41,1723.88,1709.5,12.11,12.1151,11.9743,11.9996
2010.4.2,1529.74,1531.11,1516.81,1123.1,1126,1121.7,1722.11,1723.05,1709,11.996,12.0259,11.8854,11.9015
2010.4.5,1518.61,1525.55,1510.62,1125.9,1128.2,1122.3,1718.69,1722.76,1708.79,11.8791,11.9531,11.8652,11.9069
2010.4.6,1512.79,1515.35,1500.69,1121.75,1124.91,1121.65,1715.99,1718.76,1698.91,11.8919,12.0073,11.8843,11.9946
2010.4.7,1505.46,1507.97,1493.06,1122.55,1123.45,1120.55,1715.07,1717.97,1696.34,11.9857,12.0331,11.8865,12.0239
2010.4.8,1496.05,1501.86,1491.25,1121.3,1125.5,1121.3,1708.65,1716.93,1700.37,12.0259,12.1064,12.0081,12.0289
2010.4.9,1499.99,1508.96,1490.88,1119.4,1121.4,1117.5,1715.61,1721.61,1706.72,12.0236,12.0392,11.9166,11.9929
2010.4.12,1521.35,1528.66,1510.81,1117.65,1117.65,1111.75,1725.77,1727.99,1709.99,11.9824,12.0203,11.8941,11.9618
2010.4.13,1514.37,1531.76,1512.99,1114,1125.7,1113.9,1712.6,1736.54,1711.47,11.9586,12.146,11.9468,12.0565
2010.4.14,1530.17,1531.44,1510.84,1123.65,1124.25,1111.1,1728.4,1731.15,1709.85,12.0515,12.07,11.8549,11.9248
2010.4.15,1516.87,1518.81,1497.51,1111.15,1111.55,1107.55,1718.65,1721.95,1704.46,11.9178,11.936,11.8448,11.936
2010.4.16,1505.6,1512.55,1495.28,1108.3,1116.2,1108.3,1715,1722.24,1704.18,11.9143,12.0857,11.8914,12.0477
2010.4.19,1495.61,1509,1495.06,1111.7,1119.1,1111.7,1696.86,1715.96,1696.41,12.0678,12.2082,12.0456,12.0999
2010.4.20,1508.32,1511.86,1500.65,1113.95,1118.35,1113.65,1714.72,1725.44,1707.11,12.0889,12.1035,11.9628,11.9887
2010.4.21,1501.99,1502.81,1479.31,1112.85,1113.45,1107.15,1719.18,1719.91,1701.16,11.9846,12.0119,11.8498,11.8934
2010.4.22,1482.63,1489.26,1469.14,1109.1,1113,1107.1,1706.37,1715.9,1699.98,11.8879,11.9987,11.8347,11.8628
2010.4.23,1472.02,1486.21,1462.71,1109.65,1112.05,1108.55,1704.97,1708.39,1695.03,11.8575,11.9088,11.7454,11.8061
2010.4.26,1478.92,1483.61,1466.75,1107.65,1107.65,1103.15,1705.12,1711.99,1698.31,11.7779,11.808,11.6872,11.7538
2010.4.27,1478.21,1491.53,1460.32,1105.5,1114.63,1103.3,1705.7,1722.37,1691.42,11.7426,11.9645,11.7351,11.9235
2010.4.28,1460.21,1485.54,1459.76,1118.9,1123.5,1116.2,1691.86,1714,1690.86,11.9227,12.0749,11.8495,11.8999
2010.4.29,1476.21,1480.76,1469.79,1116.15,1116.65,1114.05,1699.7,1710.66,1687.81,11.8721,11.9092,11.8218,11.8574
2010.4.30,1476,1479.78,1465.53,1107.4,1110.4,1107.4,1710.21,1713.93,1689.7,11.8445,11.8756,11.7096,11.8133
2010.5.3,1478.07,1482.52,1470.92,1109.05,1120.25,1107.95,1697.01,1709.54,1694.46,11.7923,11.9276,11.7672,11.829
2010.5.4,1475.17,1477.16,1446.71,1112.3,1117.4,1111.4,1703.88,1706.82,1682.31,11.8212,11.8326,11.7137,11.7867
2010.5.5,1445.71,1449.91,1425.75,1115.5,1115.5,1115.5,1686.66,1692.72,1679.75,11.7691,11.9278,11.7344,11.881
2010.5.6,1429.76,1466.75,1427.2,1144.25,1144.25,1133.05,1683.98,1727.69,1678.26,11.868,12.9667,11.8604,12.6017
2010.5.7,1440.96,1479.15,1437.88,1155.05,1169.55,1144.95,1683.28,1746.07,1672.3,12.5677,12.8399,12.3362,12.6154
2010.5.10,1494.45,1496.49,1443.84,1148.25,1148.25,1127.15,1715.71,1717.7,1676.46,12.5088,12.5938,12.0958,12.1328
2010.5.11,1447.46,1450.45,1431.29,1131.65,1137.65,1124.55,1682.42,1702.5,1666.74,12.1269,12.3273,12.051,12.2404
2010.5.12,1433.62,1458.12,1430.21,1136.25,1146.35,1130.45,1693.32,1722.25,1680.84,12.2288,12.3929,12.1573,12.1793
2010.5.13,1432.63,1435.42,1413.82,1134.5,1134.5,1127.2,1681.75,1685.49,1648.78,12.1691,12.2071,12.0297,12.1966
2010.5.14,1414.76,1425.97,1395.78,1132.9,1138.7,1127.9,1648.9,1662.2,1638.55,12.1872,12.3276,12.1224,12.229
2010.5.17,1395.44,1432.01,1394.76,1145.75,1157.85,1142.75,1641.21,1673.89,1634.54,12.2361,12.6173,12.2228,12.4568
2010.5.18,1428.18,1429.94,1393.54,1152.3,1153.75,1145.3,1669.28,1671.09,1638.55,12.4379,12.4909,12.3258,12.4444
2010.5.19,1395.94,1448.38,1391.59,1156.4,1168.5,1156.4,1638.32,1684.1,1633.28,12.4457,12.8066,12.4308,12.7103
2010.5.20,1446.26,1504.8,1440.21,1175.75,1197.18,1168.51,1682.77,1727.3,1676.48,12.6745,13.4204,12.6731,13.3316
2010.5.21,1487.7,1514.02,1486.86,1194.5,1194.5,1194,1711.96,1731.11,1708.61,13.3936,13.4099,13.1849,13.263
2010.5.24,1496.62,1528.68,1491.73,1212.9,1221.25,1203.9,1725.32,1765.83,1721.74,13.2262,13.5852,13.1984,13.4729
2010.5.25,1498.13,1569.43,1496.43,1221.4,1278.4,1221.4,1747.78,1832.73,1745.71,13.4491,14.2233,13.4342,13.8547
2010.5.26,1546.5,1553.18,1524.27,1250,1260.7,1235.1,1804.88,1814.4,1783.17,13.8336,13.9956,13.7103,13.951
2010.5.27,1523.14,1528.76,1492.12,1254.2,1254.2,1217.8,1800.6,1806.06,1757.31,13.9446,13.9585,13.4213,13.4397
2010.5.28,1511.81,1514.99,1464.82,1209.5,1209.5,1191.4,1782.94,1783.96,1724.02,13.439,13.468,13.0492,13.1218
2010.5.31,1465.65,1491.18,1464.93,1209.91,1212.36,1194.81,1723.66,1753.66,1723.54,13.1177,13.2838,13.0533,13.1747
2010.6.1,1478.97,1502.86,1469.82,1203.5,1216.9,1198.4,1746.8,1791.2,1737.55,13.1739,13.4348,13.1392,13.3666
2010.6.2,1484.01,1493.38,1480.12,1216.5,1217,1216.5,1779.62,1796.83,1769.64,13.3626,13.3739,13.1587,13.2024
2010.6.3,1489.85,1491.3,1456.18,1200.4,1210.47,1197.8,1781.93,1786.18,1747.77,13.3626,13.3731,12.9093,12.9391
2010.6.4,1457.5,1474.02,1436.15,1208,1210.1,1196.8,1751.85,1772,1736.29,12.9428,13.1427,12.8949,13.074
2010.6.7,1435.07,1481.88,1432.43,1222.91,1243.3,1222.91,1733.16,1799.55,1731.24,13.0811,13.6552,13.0711,13.5276
2010.6.8,1472.23,1481.97,1465.75,1234.91,1239.91,1227.41,1787.19,1794.8,1770.04,13.5128,13.5842,13.3598,13.4804
2010.6.9,1477.09,1506.89,1470.35,1230.4,1251.6,1230.3,1784.84,1822.91,1776.32,13.4774,13.7045,13.4548,13.6685
2010.6.10,1494.27,1523.41,1493.52,1253.4,1271.9,1245.3,1812.45,1850.28,1811.83,13.6616,13.9528,13.6431,13.6905
2010.6.11,1513.73,1517.92,1491.75,1230.15,1246.35,1230.15,1837.71,1842.26,1806.8,13.6745,13.7005,13.4386,13.5976
2010.6.14,1510.65,1521.05,1486.62,1230,1236,1220.9,1814.15,1821.15,1780.9,13.5734,13.6019,13.2673,13.3395
2010.6.15,1491.21,1518.5,1485.71,1217.4,1229.5,1217.3,1799.32,1824.32,1789.53,13.329,13.4939,13.2164,13.4482
2010.6.16,1514.25,1515.66,1483.59,1205.4,1214.1,1205.4,1818.92,1820.58,1782.23,13.4244,13.4481,13.1626,13.2513
2010.6.17,1489.17,1504.9,1485.81,1211.5,1218.55,1210,1782.71,1799.32,1777.37,13.2495,13.3951,13.2379,13.33
2010.6.18,1501.2,1508.96,1485.27,1211.41,1214.01,1205.01,1796.76,1803.64,1775.93,13.3363,13.4095,13.2218,13.3039
2010.6.21,1495.25,1497.2,1444.25,1173.05,1187.05,1170.05,1786.15,1789.88,1730.01,13.304,13.3314,12.8248,12.9332
2010.6.22,1448.59,1466.48,1447.42,1185.8,1189.7,1173.9,1735.51,1759.65,1734.52,12.9135,13.1082,12.8734,13.0735
2010.6.23,1450.48,1466.58,1449.49,1190.9,1194.97,1182.9,1751.31,1779.03,1750.96,13.0718,13.239,13.0521,13.2213
2010.6.24,1461.91,1473.7,1456.98,1187.3,1189.7,1183.3,1775.16,1785.78,1771.27,13.1948,13.3337,13.1506,13.2768
2010.6.25,1465.06,1507.41,1464.59,1198.65,1219.05,1194.55,1773.36,1833.29,1773,13.2675,13.6283,13.2482,13.6257
2010.6.28,1503.08,1506.49,1475.05,1195.8,1204.4,1195.8,1828.82,1830.82,1797.1,13.5967,13.6231,13.3766,13.4719
2010.6.29,1476.38,1496.14,1474.08,1203,1220.8,1200.9,1815.82,1841.39,1812.21,13.4547,13.7952,13.4157,13.7517
2010.6.30,1482.61,1514.09,1481.64,1233.95,1243.55,1221.25,1832.09,1870.59,1823.1,13.7435,14.0466,13.7141,13.8345
2010.7.1,1494.99,1539.79,1493.16,1226.9,1239.7,1223.9,1826.31,1865.58,1825.08,13.8231,14.1315,13.795,14.0151
2010.7.2,1526.34,1551.51,1521.09,1221.05,1230.15,1216.95,1850.1,1873.2,1844.28,13.9099,14.0828,13.7842,14.0124
2010.7.5,1542.69,1545.6,1526.29,1228.2,1231.9,1218.7,1867.3,1871.13,1845.72,14.0033,14.0299,13.8606,13.9399
2010.7.6,1533.4,1548.75,1529.12,1227.4,1234.3,1221.4,1850.89,1862.9,1846.24,13.9326,14.1172,13.8923,13.9579
2010.7.7,1542.9,1546.78,1530.92,1213.2,1226.8,1213.1,1851.33,1859.9,1837.91,13.9561,14.0529,13.8348,13.9211
2010.7.8,1542.61,1544.24,1526.52,1213.9,1215.4,1208.9,1852.38,1855.6,1824.08,13.9082,13.94,13.6269,13.6765
2010.7.9,1533.8,1535.39,1507.49,1200.4,1205.62,1194.4,1831.21,1832.74,1802.12,13.6667,13.6785,13.4701,13.5199
2010.7.12,1513.52,1517.54,1505.91,1192.8,1204.6,1192.8,1802.6,1817.05,1795.68,13.5036,13.6254,13.4079,13.587
2010.7.13,1514.78,1545.24,1507.03,1201.5,1215.2,1195.6,1808.03,1842.91,1797.31,13.5726,13.7836,13.4477,13.68
2010.7.14,1542.54,1544.66,1515.86,1192.9,1204.1,1192.9,1840.7,1844.65,1811.09,13.6681,13.6872,13.4163,13.5943
2010.7.15,1530.65,1557.95,1525.41,1199,1209.42,1199,1834.17,1860.68,1828.15,13.5814,13.8004,13.5597,13.7484
2010.7.16,1553.18,1566.66,1544.25,1196.9,1205.8,1196.7,1855.24,1860.57,1836.94,13.7346,13.9549,13.6721,13.8948
2010.7.19,1550.38,1580.33,1549.54,1215.95,1219.95,1212.95,1838.14,1867.8,1837.66,13.8841,14.0817,13.8697,14.0068
2010.7.20,1571.39,1576.76,1548.78,1215.9,1218.9,1205.8,1847.89,1855.26,1827.7,13.9871,14.0522,13.7701,13.7973
2010.7.21,1553.84,1558.34,1532.06,1200.88,1206.38,1197.78,1842.17,1847.47,1820.05,13.789,13.8784,13.6914,13.8291
2010.7.22,1534.22,1556.7,1532.32,1205.9,1209.9,1203.95,1826.43,1841.8,1822.11,13.8381,13.9889,13.7874,13.851
2010.7.23,1549.95,1554.94,1533.37,1194.17,1200.78,1193.28,1834.7,1852.6,1822.99,13.8196,13.8358,13.6738,13.7069
2010.7.26,1546.54,1549.67,1534.72,1194.05,1197.55,1189.95,1848.18,1852.24,1836.69,13.6982,13.7198,13.5859,13.7087
2010.7.27,1546.87,1549.36,1529.63,1192,1192,1181.2,1844.03,1847.48,1823.41,13.6975,13.719,13.426,13.4587
2010.7.28,1536.65,1545.39,1534.41,1184,1189.6,1182.9,1842.9,1854.56,1840.33,13.4404,13.5931,13.427,13.5651
2010.7.29,1538.96,1554.88,1538.49,1188.8,1191.9,1185,1847.06,1859.78,1846.66,13.5615,13.7055,13.5367,13.6708
2010.7.30,1550.2,1553.51,1536.01,1187.25,1189.15,1182.45,1850.81,1859.7,1840.3,13.6388,13.7878,13.6238,13.6781
2010.8.2,1543.69,1548.66,1529.63,1181.6,1181.6,1172.3,1858.58,1866.97,1840.7,13.679,13.704,13.4923,13.5673
2010.8.3,1545,1554.95,1527.47,1160.9,1173.2,1160.9,1862.99,1872.2,1842.27,13.558,13.6826,13.3984,13.6178
2010.8.4,1544.32,1549.79,1532.5,1168.5,1172,1166.4,1861.22,1869.05,1850.28,13.5974,13.7278,13.5036,13.5268
2010.8.5,1535.19,1545.38,1529.97,1165.15,1171.65,1165.05,1854.13,1861.86,1845.01,13.5132,13.6243,13.4705,13.6028
2010.8.6,1537.02,1548.97,1527.82,1168.4,1170.1,1161.4,1852.19,1858.46,1839.31,13.5755,13.663,13.4639,13.5832
2010.8.9,1542.97,1544.73,1532.82,1157.3,1162.8,1155.9,1856.09,1857.7,1843.01,13.5869,13.6166,13.4837,13.5052
2010.8.10,1533.98,1545.9,1527.48,1159.95,1170.65,1159.95,1844.4,1859.54,1835.64,13.4899,13.7226,13.4758,13.6824
2010.8.11,1539.63,1551.23,1516.27,1172.4,1184.2,1170,1852.11,1871.49,1845.34,13.6758,13.9535,13.6694,13.875
2010.8.12,1517.92,1543.72,1515.46,1191,1200.9,1186.5,1849,1878.5,1844.64,13.8586,14.1123,13.7767,13.7973
2010.8.13,1520.64,1529.25,1508.86,1187.05,1191.75,1181.05,1846.18,1858.91,1843.02,13.7993,13.8513,13.6986,13.7345
2010.8.16,1510.16,1529.4,1509.81,1187.25,1200.35,1185.25,1844.09,1868.02,1843.38,13.7288,13.9824,13.7161,13.9071
2010.8.17,1521.84,1523.41,1507.87,1182.1,1185.3,1174.9,1857.62,1859.95,1828.56,13.9046,13.9461,13.7175,13.7503
2010.8.18,1514.22,1517.47,1504.96,1176.15,1177.95,1170.05,1831.62,1842.18,1819.11,13.7431,13.7934,13.6744,13.7424
2010.8.19,1509.06,1512.9,1496.95,1174.76,1177.76,1170.37,1831.09,1838.09,1816.95,13.7471,13.8176,13.6318,13.7431
2010.8.20,1502.58,1518.58,1498.05,1177.76,1184.16,1177.76,1827.62,1844.16,1824.22,13.7431,13.8955,13.7222,13.8305
2010.8.23,1503.02,1505.78,1494.13,1183.72,1185.82,1178.62,1839.05,1847.01,1831.24,13.8192,13.9032,13.7541,13.8973
2010.8.24,1494.61,1517.55,1491.3,1185.4,1194.1,1185.2,1830.53,1847.27,1829.23,13.8783,14.2731,13.8604,14.1947
2010.8.25,1503.88,1521.53,1503.52,1193.76,1199.16,1191.87,1835.45,1852.17,1833.66,14.1499,14.2394,14.0939,14.152
2010.8.26,1514.21,1521.74,1507.02,1200.87,1201.16,1188.76,1850.44,1858.59,1843.63,14.1372,14.1832,14.0026,14.0997
2010.8.27,1512.97,1528.69,1511.07,1196.97,1198.57,1193.57,1847.15,1860.12,1846.08,14.084,14.2168,13.9761,14.0358
2010.8.30,1525.55,1527.98,1507.45,1186.3,1194.2,1186.3,1856.47,1860.7,1840.57,13.9974,14.1133,13.8057,14.0933
2010.8.31,1508.04,1527.89,1507.45,1196.9,1200.1,1194.8,1841.29,1855.59,1836.05,14.0697,14.3061,14.0664,14.2449
2010.9.1,1519.66,1522.79,1504.43,1198.5,1199.5,1184.5,1839.05,1840.52,1815.78,14.2314,14.2653,13.9787,14.0285
2010.9.2,1515.4,1519.15,1505.48,1185,1185.4,1178.8,1828.81,1833.18,1809.61,14.0201,14.0905,13.9179,13.9976
2010.9.3,1510.9,1514.46,1503.98,1178.9,1181.6,1174,1813.06,1819.34,1807.49,13.9756,14.0088,13.7613,13.9248
2010.9.6,1511.65,1514.12,1504.72,1168.87,1174.16,1168.87,1810.99,1815.42,1797.01,13.8965,13.9355,13.8246,13.9223
2010.9.7,1507.5,1509.45,1491.85,1172.05,1179.4,1172.05,1802.63,1817.05,1797.85,13.9108,14.096,13.9047,14.0548
2010.9.8,1492.79,1498.95,1483.64,1179.25,1180.65,1172.25,1807.52,1821.03,1801.99,14.042,14.1222,13.9377,13.9753
2010.9.9,1490.27,1493.76,1477.34,1172.97,1174.07,1166.76,1812.43,1814.85,1793.64,13.9664,14.0068,13.8891,13.9304
2010.9.10,1481.31,1486.4,1473.88,1166.87,1169.37,1165.37,1800.41,1804.11,1787.35,13.9164,13.9311,13.7999,13.8507
2010.9.13,1480.06,1495.7,1478.05,1165,1165,1158.8,1788.28,1799.62,1782.47,13.831,13.8922,13.7473,13.8607
2010.9.14,1492.33,1512.27,1487.63,1159.15,1164.35,1157.45,1787.64,1808.54,1778.77,13.8405,13.9947,13.8328,13.968
2010.9.15,1506.19,1513.2,1501.48,1158.3,1166.8,1157.8,1801.05,1814.03,1793.36,13.9615,13.9868,13.5005,13.5204
2010.9.16,1507.08,1526.58,1506.15,1159.9,1166.9,1159.8,1810.12,1820.77,1807.73,13.5075,13.6772,13.5027,13.5564
2010.9.17,1519.3,1528.05,1509.21,1162.76,1168.26,1160.37,1814.66,1826.25,1810.64,13.5435,13.6273,13.4946,13.5224
2010.9.20,1514.03,1526.28,1511.19,1160.9,1165.5,1160.8,1816.44,1825.55,1802.84,13.5277,13.603,13.5121,13.5663
2010.9.21,1515.73,1541.38,1515.03,1160.65,1160.65,1160.5,1804,1815.66,1798.46,13.5398,13.6562,13.5256,13.6353
2010.9.22,1537.58,1560.56,1534.12,1150.96,1150.96,1150.12,1810.76,1824.57,1795.66,13.623,13.7774,13.5817,13.6052
2010.9.23,1539.06,1544.49,1530.71,1151.37,1151.37,1150.87,1797.85,1812.7,1796.16,13.5898,13.666,13.5705,13.6482
2010.9.24,1531.63,1559.24,1529.21,1154.87,1159.47,1152.87,1804.22,1830.41,1801.57,13.6268,13.7364,13.5574,13.7185
2010.9.27,1555.75,1558.49,1539.42,1148.4,1151.2,1146.4,1826.18,1829.73,1811.68,13.6818,13.7065,13.5802,13.6027
2010.9.28,1540.45,1558.22,1534.49,1146.5,1150.6,1145.85,1811.48,1822.57,1802.5,13.5959,13.6942,13.5862,13.66
2010.9.29,1555.36,1558.95,1547.08,1147,1148.4,1139.5,1809.89,1815.39,1796.43,13.6597,13.6836,13.5824,13.6149
2010.9.30,1551.66,1560.32,1545.75,1138.35,1142.55,1138.15,1798.59,1815.74,1786.19,13.6032,13.7115,13.5832,13.6606
2010.10.1,1553.84,1560.32,1540.64,1139.5,1140.4,1130.7,1790.76,1796.05,1774.72,13.6506,13.67,13.5253,13.5913
2010.10.4,1558.16,1559.18,1533.55,1123.3,1127.4,1121.75,1785.85,1789.36,1767.32,13.5719,13.582,13.4136,13.4633
2010.10.5,1534.45,1566.78,1530.86,1122.6,1137.6,1122.6,1775.57,1800.76,1772.65,13.4484,13.6321,13.4162,13.5003
2010.10.6,1553.78,1559.95,1542.37,1122.96,1124.26,1117.87,1784.22,1788.62,1769.07,13.4944,13.5222,13.4211,13.4872
2010.10.7,1556.43,1567.62,1543.56,1116.4,1123.4,1115.85,1775.1,1789.91,1763.13,13.4789,13.6087,13.416,13.5588
2010.10.8,1550.47,1568.11,1549.57,1120.8,1124.8,1116.1,1767.81,1790.76,1767.36,13.5293,13.7268,13.5129,13.6894
2010.10.11,1567.8,1571.41,1548.3,1110.85,1123.45,1110.75,1788.32,1790.44,1770.73,13.7014,13.7811,13.5486,13.6141
2010.10.12,1549.09,1576.28,1547.19,1117.67,1133.17,1117.67,1772.98,1800.8,1771.87,13.5984,13.8516,13.5571,13.833
2010.10.13,1572.49,1574.66,1556.15,1122.4,1122.7,1117.5,1785.98,1788.07,1764.65,13.816,13.8348,13.6308,13.6883
2010.10.14,1561.56,1571.88,1553.59,1113.4,1119.5,1109.4,1778.31,1787.68,1770.33,13.6764,13.7465,13.589,13.6578
2010.10.15,1562.33,1571.28,1547.34,1112.65,1117.75,1109.75,1776.67,1788.45,1772.78,13.6263,13.7391,13.5979,13.6425
2010.10.18,1551.67,1564.65,1547.9,1112.4,1122.8,1112.3,1774.86,1789.05,1768.87,13.6379,13.8332,13.6229,13.7496
2010.10.19,1555.2,1575.07,1544.82,1114.85,1132.75,1113.75,1772.29,1795.56,1766.67,13.7197,13.909,13.704,13.8197
2010.10.20,1546.96,1574.66,1543.13,1138.5,1143.4,1122.5,1768.02,1790.8,1763.51,13.8008,14.0398,13.7924,13.8358
2010.10.21,1566.31,1584.01,1563.2,1121.85,1130.75,1119.75,1777.02,1788.63,1769.78,13.8245,13.9584,13.7708,13.8822
2010.10.22,1570.85,1579.62,1559.93,1130.6,1135.5,1122.35,1772.6,1783.13,1761.9,13.876,13.9822,13.8043,13.8417
2010.10.25,1570.77,1572.26,1556.26,1118.15,1122.95,1113.05,1763.36,1765.78,1749.98,13.8161,13.8695,13.7386,13.81
2010.10.26,1558.16,1567.34,1550.94,1119.9,1125.5,1117.65,1755.17,1785.74,1750.38,13.8086,13.8941,13.7365,13.8234
2010.10.27,1555.92,1568.88,1549.3,1124.4,1135.6,1120.4,1779.62,1798.07,1771.42,13.791,13.9093,13.725,13.8608
2010.10.28,1555.33,1571.25,1550.35,1138.75,1131.15,1122.65,1782.35,1798.15,1770.72,13.8209,13.9588,13.7437,13.87
2010.10.29,1563.67,1568.9,1551.8,1120.5,1127.5,1118.4,1789.61,1804.55,1781.93,13.8591,13.9889,13.7842,13.9872
2010.11.1,1569.22,1572.94,1548.27,1121.16,1122.26,1116.06,1803.23,1806.58,1787.51,13.9958,14.0204,13.8041,13.8956
2010.11.2,1553.09,1563.65,1544.79,1118.23,1118.6,1110.9,1792.84,1796.65,1775.23,13.8848,13.8954,13.7338,13.786
2010.11.3,1559.4,1571.66,1550.56,1111.86,1112.46,1108.64,1782.38,1794.38,1775.52,13.7722,13.7973,13.5741,13.676
2010.11.4,1566.07,1581.97,1560.23,1108.76,1110.68,1105.78,1784.08,1805.25,1780.1,13.646,13.746,13.6262,13.7188
2010.11.5,1572.82,1578.09,1552.49,1104.8,1108.8,1104.8,1799.88,1804.65,1789.83,13.6998,13.7521,13.5931,13.6348
2010.11.8,1555.59,1567.08,1545.73,1108.1,1116.8,1107.9,1792.84,1803.6,1791.29,13.6225,13.7569,13.6124,13.7497
2010.11.9,1551.86,1557.26,1530.62,1118,1122.1,1114.4,1799.16,1806.33,1775.35,13.7332,13.8411,13.5669,13.6569
2010.11.10,1534.2,1540.89,1516.82,1115,1118.7,1109.85,1780.62,1792.29,1770.7,13.6302,13.7103,13.3961,13.4921
2010.11.11,1529.14,1531.79,1512.2,1111.3,1111.8,1106.7,1788.79,1794.65,1784.38,13.484,13.528,13.4252,13.4678
2010.11.12,1516.7,1553.4,1510.27,1110.15,1128.75,1110.15,1789.1,1824.61,1786.27,13.4513,13.8146,13.4448,13.6652
2010.11.15,1545.28,1553.06,1538.64,1128,1136.15,1125.1,1820.32,1830.46,1813.45,13.6647,13.7325,13.5945,13.6561
2010.11.16,1541.26,1543.69,1519.13,1133.8,1135.8,1125.5,1821.53,1824.32,1789.38,13.6382,13.6748,13.5111,13.5816
2010.11.17,1523.76,1555.16,1521.39,1132.3,1147.75,1132.3,1794.46,1828.31,1791.98,13.563,13.8052,13.5305,13.7237
2010.11.18,1541.85,1553.65,1534.63,1138.7,1143.7,1130.15,1812.94,1819.39,1797.97,13.6953,13.7418,13.4785,13.5429
2010.11.19,1541.52,1554.43,1538.67,1131,1135.8,1127.9,1812.13,1823.12,1802.49,13.5253,13.6362,13.4845,13.566
2010.11.22,1551.26,1556.95,1528.43,1132.15,1133,1124.65,1807.35,1812.96,1790,13.5418,13.5807,13.4553,13.5335
2010.11.23,1533.39,1594.07,1530.46,1128.5,1173.4,1128.5,1796.65,1870.36,1794.62,13.5109,14.0886,13.5044,13.998
2010.11.24,1552.9,1566.18,1520.54,1163,1169.9,1138.4,1833.17,1848.26,1798.57,13.9663,14.049,13.6641,13.7388
2010.11.25,1528.88,1533.28,1511.78,1147.45,1150.2,1135.3,1808.85,1812.72,1787.2,13.7244,13.7876,13.5855,13.6646
2010.11.26,1524.33,1552.24,1514.84,1138.9,1166.1,1137.7,1799.13,1835.94,1789.3,13.6528,13.9209,13.5678,13.7425
2010.11.29,1533.02,1538.59,1515.14,1155.45,1165.55,1151.2,1799.24,1815.62,1793.85,13.7293,13.8497,13.6788,13.8338
2010.11.30,1527.28,1530.79,1501.09,1165,1165,1147.7,1812.7,1814.66,1784.38,13.8078,13.9443,13.6163,13.8368
2010.12.1,1502.25,1515.81,1495.45,1158,1159.4,1146.2,1800.41,1804.94,1785.14,13.8281,13.8725,13.5983,13.658
2010.12.2,1509.1,1522.26,1497.19,1151,1155.7,1142.8,1794.97,1803.76,1780.56,13.6396,13.774,13.5551,13.7117
2010.12.3,1517.77,1526.7,1499.3,1144.25,1147.05,1136.05,1791.11,1796.22,1770.97,13.6862,13.7875,13.5491,13.7675
